contact_id,informationtype,productservicetype,productserviceline,productservicename,location_id,dateadded
6257,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,750,2010-07-19 00:00:00.0
6258,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,750,2010-07-19 00:00:00.0
6259,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",750,2010-07-19 00:00:00.0
6260,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,750,2010-07-19 00:00:00.0
6261,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,750,2010-07-19 00:00:00.0
6262,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,750,2010-07-19 00:00:00.0
6263,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,750,2010-07-19 00:00:00.0
6264,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",750,2010-07-19 00:00:00.0
6265,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,750,2010-07-19 00:00:00.0
6266,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,750,2010-07-19 00:00:00.0
6267,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,750,2010-07-19 00:00:00.0
6268,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,750,2010-07-19 00:00:00.0
6269,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,750,2010-07-19 00:00:00.0
6270,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,750,2010-07-19 00:00:00.0
6271,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,750,2010-07-19 00:00:00.0
6272,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",750,2010-07-19 00:00:00.0
6273,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,750,2010-07-19 00:00:00.0
6274,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",751,2010-07-19 00:00:00.0
6275,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,751,2010-07-19 00:00:00.0
6276,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,751,2010-07-19 00:00:00.0
6277,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",751,2010-07-19 00:00:00.0
6278,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,751,2010-07-19 00:00:00.0
6279,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,751,2010-07-19 00:00:00.0
6280,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",751,2010-07-19 00:00:00.0
6281,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,751,2010-07-19 00:00:00.0
6282,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,751,2010-07-19 00:00:00.0
6283,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,751,2010-07-19 00:00:00.0
6284,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,751,2010-07-19 00:00:00.0
6285,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",751,2010-07-19 00:00:00.0
6286,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,751,2010-07-19 00:00:00.0
6287,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,751,2010-07-19 00:00:00.0
6288,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,751,2010-07-19 00:00:00.0
6289,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,751,2010-07-19 00:00:00.0
6290,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,751,2010-07-19 00:00:00.0
6291,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,751,2010-07-19 00:00:00.0
6292,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,751,2010-07-19 00:00:00.0
6293,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",751,2010-07-19 00:00:00.0
6294,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,751,2010-07-19 00:00:00.0
6295,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",752,2010-07-19 00:00:00.0
6296,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,752,2010-07-19 00:00:00.0
6297,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,752,2010-07-19 00:00:00.0
6298,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",752,2010-07-19 00:00:00.0
6299,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,752,2010-07-19 00:00:00.0
6300,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,752,2010-07-19 00:00:00.0
6301,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",752,2010-07-19 00:00:00.0
6302,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,752,2010-07-19 00:00:00.0
6303,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,752,2010-07-19 00:00:00.0
6304,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,752,2010-07-19 00:00:00.0
6305,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,752,2010-07-19 00:00:00.0
6306,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",752,2010-07-19 00:00:00.0
6307,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,752,2010-07-19 00:00:00.0
6308,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,752,2010-07-19 00:00:00.0
6309,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,752,2010-07-19 00:00:00.0
6310,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,752,2010-07-19 00:00:00.0
6311,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,752,2010-07-19 00:00:00.0
6312,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,752,2010-07-19 00:00:00.0
6313,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,752,2010-07-19 00:00:00.0
6314,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",752,2010-07-19 00:00:00.0
6315,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,752,2010-07-19 00:00:00.0
6316,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",753,2010-07-19 00:00:00.0
6317,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,753,2010-07-19 00:00:00.0
6318,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,753,2010-07-19 00:00:00.0
6319,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",753,2010-07-19 00:00:00.0
6320,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,753,2010-07-19 00:00:00.0
6321,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,753,2010-07-19 00:00:00.0
6322,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",753,2010-07-19 00:00:00.0
6323,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,753,2010-07-19 00:00:00.0
6324,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,753,2010-07-19 00:00:00.0
6325,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,753,2010-07-19 00:00:00.0
6326,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,753,2010-07-19 00:00:00.0
6327,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",753,2010-07-19 00:00:00.0
6328,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,753,2010-07-19 00:00:00.0
6329,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,753,2010-07-19 00:00:00.0
6330,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,753,2010-07-19 00:00:00.0
6331,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,753,2010-07-19 00:00:00.0
6332,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,753,2010-07-19 00:00:00.0
6333,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,753,2010-07-19 00:00:00.0
6334,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,753,2010-07-19 00:00:00.0
6335,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,"AccuProbe Culture Identification Reagent Kit ",753,2010-07-19 00:00:00.0
6336,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,753,2010-07-19 00:00:00.0
6337,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test ",754,2010-07-19 00:00:00.0
6338,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,754,2010-07-19 00:00:00.0
6339,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,754,2010-07-19 00:00:00.0
6340,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test ",754,2010-07-19 00:00:00.0
6341,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,754,2010-07-19 00:00:00.0
6342,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,754,2010-07-19 00:00:00.0
6343,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ","AccuProbe Culture Identification Reagent Kit ",754,2010-07-19 00:00:00.0
6344,distributers,Microbial Infectious Diseases,"Bacterial Culture Identification ",Gen-Probe Detection Reagent Kit,754,2010-07-19 00:00:00.0
6345,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,754,2010-07-19 00:00:00.0
6346,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,754,2010-07-19 00:00:00.0
6347,distributers,Microbial Infectious Diseases,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,754,2010-07-19 00:00:00.0
6348,distributers,Microbial Infectious Diseases,Fungal Culture Identification,"AccuProbe Culture Identification Reagent Kit ",754,2010-07-19 00:00:00.0
6349,distributers,Microbial Infectious Diseases,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,754,2010-07-19 00:00:00.0
6350,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,754,2010-07-19 00:00:00.0
6351,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,754,2010-07-19 00:00:00.0
6352,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,754,2010-07-19 00:00:00.0
6353,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,754,2010-07-19 00:00:00.0
6354,distributers,Microbial Infectious Diseases,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,754,2010-07-19 00:00:00.0
